16,29280.0,0.3008842468261719
64,28672.0,2.5069713592529297
128,28864.0,9.573936462402344
256,29168.0,36.438941955566406
384,28704.0,83.25982093811035
512,28672.0,146.24381065368652
768,29200.0,334.6700668334961
1024,28704.0,596.7879295349121
1280,28688.0,916.2271022796631
1536,28896.0,1312.6747608184814
2048,28736.0,2332.616090774536
2560,28816.0,3660.6719493865967
3072,29072.0,5188.416004180908
3584,29024.0,7138.374328613281
3968,29136.0,8773.253917694092
